time,JS_NH3,CS_NH3,JS_TN,CS_TN,JS_LL,CS_LL,MCCS_NH4,MCCS_NO3,JS_COD,CS_COD,JS_SW,CS_SW,B_HYC_NH4,B_HYC_XD,B_HYC_MLSS,B_HYC_JS_DO,B_HYC_DO,B_CS_MQ_SSLL,B_QY_ORP,N_HYC_NH4,N_HYC_XD,N_HYC_MLSS,N_HYC_JS_DO,N_HYC_DO,N_CS_MQ_SSLL,N_QY_ORP
2022/7/23 10:22,32.9019,0.0061,41.496,13.2971,1787.0741,2063.1064,0.1664,11.7036,200.6,6.6,27.2394,31.5212,0.2018,8.3401,5886.7119,0.1154,1.3649,4396.7139,87.963,1.939,3.5624,5792.0996,0.1578,1.6994,3008.6394,19.9653
2022/7/23 10:24,32.9019,0.0061,41.496,13.2971,1755.4404,2352.9951,0.1664,11.6385,200.6,6.6,27.2444,31.5218,0.2038,8.8897,5872.5791,0.135,1.4384,4397.1064,84.6354,1.8625,3.7351,5807.4097,0.1519,1.615,3014.332,12.9485
2022/7/23 10:26,32.9019,0.0061,41.496,13.2971,1754.2899,-1816.2168,0.1664,11.5961,200.6,6.6,27.2618,31.5225,0.1999,7.9652,5913.0151,0.135,1.436,4397.1064,80.6568,1.8252,3.8018,5792.4922,0.1581,1.7787,3010.2102,6.3657
2022/7/23 10:28,32.9019,0.0061,41.496,13.2971,1709.5145,1488.2112,0.1664,11.4106,200.6,6.6,27.2828,31.5215,0.2136,8.4539,5914.978,0.2045,1.4733,4397.9902,77.7633,2.0666,3.2267,5772.8628,0.1829,1.9232,3013.3506,-0.4341
2022/7/23 10:30,32.9019,0.0061,41.496,13.2971,1661.998,2037.5723,0.1664,11.3477,200.6,6.6,27.293,31.5202,0.1999,8.6129,5904.7705,0.1632,1.2546,4397.7939,74.4358,1.9469,3.4956,5773.6484,0.1523,1.6645,3015.1169,-4.0509
2022/7/23 10:32,32.9019,0.0061,41.496,13.2971,1590.6174,1566.3158,0.1664,11.3455,200.6,6.6,27.2943,31.5187,0.2077,8.0064,5879.2529,0.1099,1.352,4398.9717,70.7465,1.8723,3.739,5803.877,0.1581,1.4376,3018.0615,-10.923
2022/7/23 10:34,32.9019,0.0061,41.496,13.2971,1535.3164,1526.5126,0.1664,11.4106,200.6,6.3818,27.2927,31.5189,0.2136,7.7669,5829.0024,0.1417,1.4046,4397.9902,67.202,1.8055,3.8725,5672.3618,0.1369,1.1145,3013.2522,-14.4676
2022/7/23 10:36,32.9019,0.0061,41.496,13.2971,1559.2987,1564.8138,0.1678,11.378,200.6,5.4,27.2886,31.5194,0.2038,8.1045,5907.126,0.0875,1.4525,4399.3643,60.6193,1.8919,3.739,5770.8994,0.168,1.1533,3012.271,-18.0122
2022/7/23 10:38,32.9019,0.0061,40.3757,13.2971,1670.3463,2329.3381,0.1678,11.2967,185.02,5.4,27.2854,31.5182,0.2077,8.5207,5924.7925,0.1417,1.2326,4398.5791,53.0237,1.8409,3.9098,5888.2822,0.1526,0.7973,3007.1675,-21.2674
2022/7/23 10:40,32.9019,0.0061,40.0022,13.2971,1740.3463,1486.3337,0.1678,11.2164,184.2,5.4,27.2845,31.5171,0.2136,7.6668,5900.4521,0.1369,1.3736,4397.9902,46.875,1.7957,4.0433,5726.1455,0.1468,0.7831,3011.1914,-24.8842
2022/7/23 10:42,32.9019,0.0061,40.0022,13.2971,1743.7742,1394.7109,0.1678,11.1274,184.2,5.4,27.2918,31.5162,0.2038,7.8337,5912.23,0.1256,1.2911,4399.6582,39.8582,1.7722,4.1846,5761.8706,0.1334,0.4388,3014.9209,-28.2841
2022/7/23 10:44,32.9019,0.0061,40.0022,13.2971,1747.8119,1890.375,0.1678,11.1827,184.2,5.4,27.3095,31.5158,0.2018,7.7591,5887.1045,0.1275,1.2126,4399.3643,33.1307,2.0018,3.4289,5789.7441,0.1495,0.5075,3014.332,-31.3947
2022/7/23 10:46,32.9019,0.0061,40.0022,13.2971,1728.5704,2266.6292,0.1678,11.1784,184.2,5.4,27.326,31.5161,0.2058,7.7277,5843.5278,0.1927,1.6676,4399.6582,29.5139,2.3277,2.6751,5833.3208,0.146,1.2888,3014.6265,-33.2031
2022/7/23 10:48,32.9019,0.0061,40.0022,12.8014,1649.2074,1400.3434,0.1678,11.1675,184.2,5.4,27.339,31.516,0.2097,7.869,5823.1133,0.1381,1.6684,4399.8545,22.6418,2.1942,2.8459,5844.313,0.1468,1.0788,3010.3081,-37.9774
2022/7/23 10:50,32.9019,0.0061,40.0022,12.7463,1641.7939,790.1507,0.1678,10.995,184.2,5.4,27.3472,31.5155,0.1999,8.238,5853.7344,0.1236,1.2982,4399.9531,19.2419,2.1706,2.8145,5766.189,0.1687,0.7506,3015.6079,-39.7135
2022/7/23 10:52,32.9019,0.0061,40.0022,12.7463,1651.9966,1400.719,0.1678,10.9332,184.2,5.4,27.3516,31.5146,0.1999,8.5796,5908.6963,0.1248,1.2036,4399.5605,15.842,1.9744,3.1914,5735.96,0.1452,0.6457,3016.6877,-44.2708
2022/7/23 10:54,32.9019,0.0061,40.0022,12.7463,1617.0515,670.3652,0.1678,10.8507,184.2,5.4,27.3537,31.5147,0.2117,7.6668,5770.5073,0.1786,1.3744,4398.3828,12.2974,2.5809,2.2963,5850.2017,0.1613,0.6375,3014.332,-45.6453
2022/7/23 10:56,32.9019,0.0061,40.0022,12.7463,1721.8616,837.4642,0.1681,10.9028,184.2,5.4,27.3564,31.5149,0.2136,7.2919,5910.2666,0.1668,1.2566,4398.4805,8.9699,2.204,2.7733,5773.6484,0.1444,0.5876,3012.3694,-48.5388
2022/7/23 10:58,32.9019,0.0061,40.0022,12.7463,1705.1613,888.5327,0.1681,10.8539,184.2,5.4,27.3573,31.5141,0.2117,7.0838,5908.3037,0.1452,0.9936,4399.0693,8.6806,1.9979,3.156,5760.6929,0.1405,0.5134,3010.1118,-50.7812
2022/7/23 11:00,32.9019,0.0061,40.0022,12.7463,1683.035,1476.9462,0.1681,10.7346,184.2,5.4,27.362,31.5126,0.2097,7.5294,5916.1558,0.1044,1.0049,4399.9531,5.4977,1.9037,3.425,5815.6543,0.1456,0.5072,3014.5286,-54.9768
2022/7/23 11:02,32.9019,0.0061,40.0022,12.7463,1742.8364,938.4745,0.1681,10.5881,184.2,5.4,27.3707,31.5107,0.2156,7.1211,5896.9189,0.1982,1.036,4399.2656,2.1701,1.7761,3.5643,5743.4189,0.2253,0.4302,3018.356,-58.5214
2022/7/23 11:04,32.9019,0.0061,40.0022,12.7463,1699.0026,906.9323,0.1681,10.4546,184.2,5.4,27.3771,31.5093,0.2097,6.8443,5869.0459,0.1597,1.0367,4400.2471,1.7361,1.9351,3.1874,5796.8105,0.1762,0.5052,3018.0615,-59.3895
2022/7/23 11:06,32.9019,0.0061,40.0022,12.7463,1650.676,1372.1807,0.1681,10.4492,184.2,5.4,27.3771,31.509,0.2038,6.8051,5854.52,0.1252,0.9779,4400.8359,-1.8808,2.1805,2.6084,5818.7949,0.1479,0.5598,3009.9158,-62.2107
2022/7/23 11:08,32.9019,0.0061,40.0022,12.7463,1650.8756,1413.8615,0.1681,10.3917,184.2,5.4,27.3771,31.5095,0.2018,8.3067,5857.2681,0.1263,0.948,4400.1494,-4.702,2.0234,2.9499,5722.2197,0.1381,0.5594,3011.0933,-65.9722
2022/7/23 11:10,32.9019,0.0061,40.0022,12.7463,1635.3176,849.1047,0.1681,10.3158,184.2,5.4,27.3771,31.5095,0.2018,6.9052,5917.7261,0.0996,1.063,4399.5605,-5.9317,1.9371,3.1855,5780.3228,0.166,0.4714,3011.3877,-66.5509
2022/7/23 11:12,32.9019,0.0061,40.0022,12.7463,1684.1355,839.3416,0.1681,10.1465,184.2,5.4,27.3759,31.5076,0.2018,6.8051,5906.7334,0.1589,1.0587,4397.9902,-8.0295,1.8134,3.3896,5768.5444,0.1931,0.4765,3018.2578,-69.7338
2022/7/23 11:14,32.9019,0.0061,40.0022,12.7463,1746.327,1348.1486,0.1681,10.064,184.2,5.4,27.3718,31.507,0.2136,6.6422,5847.4536,0.1279,0.771,4400.542,-8.0295,1.7408,3.5349,5798.3809,0.1538,0.4891,3014.0376,-69.8061
2022/7/23 11:16,32.9019,0.0061,40.0022,12.7463,1820.9216,1164.5273,0.169,9.9957,184.2,5.4,27.3661,31.506,0.2038,6.6657,5847.4536,0.1468,0.8754,4402.0137,-7.5955,1.7329,3.6311,5706.5166,0.1436,0.4432,3014.0376,-69.4445
2022/7/23 11:18,32.9019,0.0061,40.0022,12.7463,1691.1056,1471.6891,0.169,9.9891,184.2,5.4,27.368,31.5054,0.2136,6.5067,5771.686,0.1676,0.9174,4400.542,-1.1574,1.6583,3.7724,5739.8857,0.1947,0.3646,3013.7432,-68.07
2022/7/23 11:20,32.9019,0.0061,40.0022,12.7463,1683.6848,1500.2272,0.169,9.8633,184.2,5.4,27.371,31.504,0.2117,6.5048,5867.8682,0.1715,0.8424,4401.916,5.353,1.8782,3.2247,5784.6411,0.1825,0.4836,3016.3931,-63.5851
2022/7/23 11:22,32.9019,0.0061,40.0022,12.7463,1659.3877,2077.3755,0.169,9.7461,184.2,5.4,27.3704,31.5018,0.2097,6.705,5854.52,0.1413,0.7957,4400.542,8.7529,1.8134,3.4269,5706.9092,0.1589,0.4506,3014.0376,-56.4236
2022/7/23 11:24,32.9019,0.0061,40.0022,12.7463,1668.2504,1449.5343,0.169,9.6159,184.2,5.4,27.371,31.4988,0.2058,6.1573,5871.7944,0.1216,0.769,4401.8174,12.2974,1.7368,3.5663,5741.4561,0.1597,0.4981,3014.6265,-47.6707
2022/7/23 11:26,32.9019,0.0061,40.0022,12.7463,1691.7311,1517.876,0.169,9.4368,184.2,5.4,27.3734,31.4987,0.1999,6.3909,5841.1724,0.1314,0.9139,4399.3643,19.0972,1.7251,3.6998,5775.2188,0.1479,0.5704,3017.5706,-36.4583
2022/7/23 11:28,32.9019,0.0061,40.0022,12.7463,1755.8629,1993.6386,0.169,9.413,184.2,5.4,27.3772,31.4987,0.2156,5.8217,5845.4907,0.1334,0.6241,4398.4805,22.4247,1.6976,3.8411,5864.3345,0.1774,0.6599,3016.9822,-25.1013
2022/7/23 11:30,32.9019,0.0061,40.0022,12.7463,1687.3722,2365.7622,0.169,9.3283,184.2,5.4,27.3775,31.4997,0.2117,5.9551,5819.9727,0.1358,0.7953,4399.5605,27.1267,1.8527,3.4937,5818.7949,0.1829,0.5209,3013.2522,-14.8293
2022/7/23 11:32,32.9019,0.0061,40.0022,12.7463,1760.9929,-1751.6304,0.169,9.2263,184.2,5.4,27.3802,31.4977,0.2136,6.3006,5901.6299,0.1507,0.8098,4400.8359,32.7691,1.8193,3.6664,5822.7207,0.1617,0.5232,3016.2949,-4.4126
2022/7/23 11:34,32.9019,0.0061,40.0022,12.7463,1220.2363,1548.6671,0.169,9.0245,184.2,5.4,27.3829,31.494,0.2038,5.8099,5865.1201,0.1401,0.8762,4399.9531,36.2413,1.8016,3.8018,5794.8477,0.2162,0.4726,3014.4302,4.702
2022/7/23 11:36,32.9019,0.0061,40.0022,12.7463,1175.4229,2120.1831,0.1665,8.9095,184.2,5.4,27.3883,31.4931,0.2097,5.9866,5828.6099,0.248,1.1325,4399.7568,39.6412,1.7211,3.9039,5728.1084,0.197,0.4789,3013.2522,12.7315
2022/7/23 11:38,32.9019,0.0061,40.0022,12.7463,1214.8092,1728.9086,0.1665,8.8108,184.2,5.4,27.4009,31.4916,0.2077,5.5096,5833.7134,0.1558,1.0654,4397.5977,43.1134,1.7997,3.2895,5798.3809,0.1405,0.6237,3014.0376,21.2673
2022/7/23 11:40,32.9019,0.0061,40.0022,12.7463,1217.2084,1547.5406,0.1665,8.7587,184.2,5.4,27.4141,31.4912,0.1979,5.5704,5873.3643,0.1448,0.7451,4398.873,46.5856,1.9194,3.0186,5783.4629,0.1566,0.5601,3010.0137,28.2119
2022/7/23 11:42,32.9019,0.0061,40.0022,12.7463,1705.5612,1551.2957,0.1665,8.6209,184.2,5.4,27.4235,31.4882,0.2077,5.5076,5887.8896,0.1601,0.8255,4395.8311,47.0197,1.8939,2.9126,5799.5586,0.1868,0.6029,3018.356,36.603
2022/7/23 11:44,32.9019,0.0061,40.0022,12.7463,1770.3392,2419.4592,0.1665,8.4939,184.2,5.4,27.4231,31.4869,0.2097,5.5096,5865.5127,0.1523,0.8153,4396.3213,50.1302,2.1373,2.4003,5723.0049,0.1464,0.6006,3012.271,41.1603
2022/7/23 11:46,32.9019,0.0061,40.0022,12.7463,1708.8785,944.8581,0.1665,8.3746,184.2,5.4,27.4138,31.486,0.1999,5.7059,5768.1519,0.1562,0.802,4396.5176,53.4578,1.9528,2.6771,5828.2168,0.1468,0.7443,3018.7485,47.5984
2022/7/23 11:48,32.9019,0.0061,40.0022,12.7463,1773.4985,918.1974,0.1665,8.2151,184.2,5.4,27.4062,31.4855,0.2136,5.5135,5892.9932,0.089,0.8565,4396.5176,56.6406,2.0568,2.5691,5799.166,0.1358,0.8546,3010.897,50.9983
2022/7/23 11:50,32.9019,0.0061,40.0022,12.7463,1750.0115,1464.1788,0.1665,8.201,184.2,5.4,27.4001,31.4844,0.2038,5.5743,5883.5713,0.1629,1.149,4397.1064,56.8577,2.2629,2.3022,5878.0752,0.1581,0.7113,3016.3931,55.7003
2022/7/23 11:52,32.9019,0.0061,40.0022,12.7463,1741.3007,1804.0094,0.1665,8.1239,184.2,5.4,27.397,31.4834,0.2117,5.0345,5850.9868,0.1307,1.0682,4398.4805,58.6661,2.1334,2.5358,5815.6543,0.1436,0.8106,3015.019,60.8362
2022/7/23 11:54,32.9019,0.0061,40.0022,12.7463,1666.8754,948.2376,0.1665,8.0436,184.2,5.4,27.3942,31.4816,0.2058,5.1994,5868.2607,0.1197,0.919,4397.6953,60.2575,2.0254,2.7065,5859.231,0.1307,0.7078,3011.7803,62.8617
2022/7/23 11:56,32.9019,0.0061,40.0022,12.7463,1692.5127,903.1772,0.165,7.832,184.2,5.4,27.3922,31.4785,0.2058,5.2308,5818.0098,0.144,0.9932,4398.873,60.2575,2.206,2.2668,5834.4985,0.1597,1.0733,3013.5469,64.7425
2022/7/23 11:58,32.9019,0.0061,40.0022,12.7463,1713.3124,1375.1847,0.165,7.7387,184.2,5.4,27.3872,31.4754,0.1999,4.9894,5884.7495,0.1377,0.9979,4400.1494,60.2575,2.2001,2.3669,5831.7505,0.1825,0.8785,3012.0747,65.5381
2022/7/23 12:00,32.9019,0.0061,40.0022,12.7463,1738.1754,960.6292,0.165,7.6584,184.2,5.4,27.3802,31.4742,0.2058,5.0954,5859.624,0.1558,1.0301,4399.2656,60.3298,2.3139,2.0274,5830.1802,0.1389,0.961,3013.2522,68.2147
2022/7/23 12:02,32.9019,0.0134,40.0022,12.7463,1706.2567,930.2135,0.165,7.6801,184.2,5.4,27.3757,31.475,0.2077,5.2681,5888.6748,0.1397,1.0544,4398.9717,61.1979,2.3905,1.8919,5893.3862,0.1703,1.1141,3017.9634,69.3721
2022/7/23 12:04,32.0817,0.0154,40.0022,12.7463,1729.3354,930.2135,0.165,7.5977,184.2,5.4,27.3736,31.4745,0.2038,5.1955,5866.2979,0.111,1.0167,4398.5791,63.3681,2.1628,2.1628,5823.5063,0.1338,1.1526,3010.9951,71.5422
2022/7/23 12:06,31.8082,0.0154,40.0022,12.7463,1673.7643,1496.8478,0.165,7.4924,184.2,5.4,27.365,31.4722,0.2136,4.8952,5871.4014,0.1774,1.1749,4397.9902,63.8745,1.9881,2.4729,5924.0073,0.1617,1.12,3016.7856,71.687
2022/7/23 12:08,31.8082,0.0154,40.0022,12.7463,1647.2792,969.6413,0.165,7.3589,184.2,5.4,27.3584,31.4695,0.2136,6.0965,5816.0464,0.1695,1.16,4400.1494,64.0191,1.8841,2.679,5848.2393,0.1574,1.0646,3018.6504,71.8316
2022/7/23 12:10,31.8082,0.0154,40.0022,12.7463,1729.9867,959.5027,0.165,7.2374,184.2,5.4,27.358,31.4679,0.2097,5.0326,5856.4829,0.1075,1.1875,4397.9902,64.8148,1.8409,2.8498,5834.4985,0.1542,0.9967,3010.7007,72.0486
2022/7/23 12:12,31.8082,0.0154,40.0022,12.7463,1668.9349,2058.6006,0.165,7.2776,184.2,5.4,27.3552,31.4666,0.2077,5.0659,5898.8813,0.1095,1.1078,4399.5605,66.7679,1.8801,2.7438,5863.1577,0.1585,1.003,3013.5469,72.9167
2022/7/23 12:14,31.8082,0.0154,40.0022,12.7463,1646.6041,2354.1216,0.165,7.2591,184.2,5.4,27.3521,31.4672,0.2077,4.6851,5816.4395,0.144,1.138,4398.4805,67.202,1.8468,2.8459,5819.5801,0.1644,0.9288,3012.1729,73.7847
2022/7/23 12:16,31.8082,0.0154,40.0022,12.7463,1721.2354,1598.2335,0.1667,7.2114,184.2,5.4,27.3526,31.4666,0.2136,4.7264,5864.7275,0.1464,1.109,4399.3643,67.202,2.204,2.0961,5886.7119,0.1291,1.0348,3015.9023,74.8698
2022/7/23 12:18,31.8082,0.0154,40.0022,12.7463,1724.0405,1540.406,0.1667,7.0291,184.2,5.4,27.355,31.4641,0.1999,4.7146,5919.2964,0.1173,0.8966,4399.4619,67.202,2.0293,2.3316,5747.3447,0.133,0.7875,3011.7803,75.2315
2022/7/23 12:20,31.8082,0.0154,40.0022,12.7463,1753.649,2135.9541,0.1667,6.9564,184.2,5.4,27.3572,31.4613,0.2136,4.9992,5893.3862,0.1322,1.034,4398.5791,67.202,1.9115,2.573,5807.0176,0.1538,0.7133,3012.3694,75.3038
2022/7/23 12:22,31.8082,0.0154,40.0022,12.7463,1723.0603,1368.4257,0.1667,6.9564,184.2,5.4,27.3587,31.4593,0.1999,5.0581,5928.7183,0.1275,1.0175,4399.8545,67.4913,2.0195,2.4337,5803.877,0.1472,0.6775,3016.9822,75.8102
2022/7/23 12:24,31.8082,0.0154,40.0022,12.7463,1709.1101,1571.5726,0.1667,7.0171,184.2,5.4,27.3588,31.4591,0.1999,4.6478,5897.7046,0.1283,0.9892,4400.6396,68.5764,1.9155,2.6084,5794.0625,0.1754,0.6128,3014.0376,76.2443
2022/7/23 12:26,31.8082,0.0154,40.0022,12.7463,1686.3353,1623.3922,0.1667,7.0063,184.2,5.4,27.3594,31.4587,0.2058,4.6204,5882.7861,0.1059,1.1196,4399.7568,70.2401,1.8507,2.8164,5775.2188,0.1727,0.5123,3012.9578,76.6782
2022/7/23 12:28,31.8082,0.0154,40.0022,12.7463,1636.1331,2289.9104,0.1667,6.9097,184.2,5.4,27.3614,31.4581,0.2117,5.1013,5717.5088,0.1695,1.087,4399.2656,70.6019,1.8703,2.5397,5771.2925,0.2084,0.5083,3015.4114,76.9676
2022/7/23 12:30,31.8082,0.0154,40.0022,12.7463,1638.1223,1532.145,0.1667,6.8056,184.2,5.4,27.3631,31.4565,0.2156,5.1386,5778.752,0.1401,1.14,4400.2471,70.8188,2.0686,2.3316,5774.8262,0.153,0.517,3015.7061,77.4739
2022/7/23 12:32,31.8082,0.0154,40.0022,12.7463,1681.489,1526.137,0.1667,6.6515,184.2,5.4,27.3636,31.4554,0.2136,4.9325,5870.2236,0.1295,0.7525,4401.2285,71.1806,1.9665,2.4317,5868.6528,0.1684,0.4691,3017.3745,77.7633
2022/7/23 12:34,31.8082,0.0154,40.0022,12.7463,1759.863,2072.4939,0.1667,6.7849,184.2,5.4,27.3649,31.4566,0.2097,4.5536,5873.7568,0.1303,1.0222,4397.9902,72.1932,2.1765,1.9567,5827.0391,0.1872,0.7003,3013.9395,78.125
2022/7/23 12:36,31.8082,0.0154,40.0022,12.7463,1731.7089,2342.1055,0.1651,6.8218,184.5682,7.2,27.3669,31.4564,0.1999,4.271,5904.7705,0.1173,0.6709,4398.6768,73.3506,2.9028,1.3089,5814.8696,0.1778,0.4789,3016.9822,78.342
2022/7/23 12:38,31.8082,0.0154,38.6219,12.7463,1709.4016,-1703.5658,0.1651,6.8197,186.9,7.2,27.3686,31.4537,0.2018,4.854,5891.4229,0.1161,1.025,4399.7568,74.0017,2.4239,1.6838,5790.9219,0.1397,0.6359,3016.5894,78.4867
2022/7/23 12:40,31.8082,0.0154,38.1043,12.7463,1660.7709,1526.8879,0.1651,6.582,186.9,7.2,27.3697,31.4498,0.2117,4.4162,5910.2666,0.1216,0.7352,4398.873,74.1464,2.1334,2.0234,5757.9448,0.1899,0.5335,3016.8838,78.559
2022/7/23 12:42,31.8082,0.0154,38.1043,12.7463,1645.6691,1511.4924,0.1651,6.5017,186.9,7.2,27.3702,31.4484,0.2136,4.4555,5911.8374,0.1699,0.6976,4400.2471,74.1464,1.9547,2.2963,5770.5073,0.1236,0.4498,3013.645,78.559
2022/7/23 12:44,31.8082,0.0154,38.1043,12.7463,1572.9492,1001.1835,0.1651,6.5332,186.9,7.2,27.3699,31.4499,0.2058,4.3063,5933.8218,0.1562,0.8518,4399.9531,74.1464,1.9901,2.3022,5831.7505,0.1593,0.4973,3013.1543,78.559
2022/7/23 12:46,31.8082,0.0154,38.1043,12.7463,1642.0846,937.7236,0.1651,6.6569,186.9,7.2,27.3713,31.4495,0.1999,5.5704,5820.3647,0.1173,0.6924,4400.1494,74.1464,2.0175,2.2668,5795.6328,0.2025,0.528,3015.3135,78.7037
2022/7/23 12:48,31.8082,0.0154,38.1043,11.3593,1751.3932,1007.1916,0.1651,6.6276,186.9,7.2,27.3729,31.4488,0.2038,4.1728,5915.7632,0.1519,0.5696,4400.1494,74.1464,1.992,2.3983,5805.8398,0.1554,0.5268,3011.584,78.7037
2022/7/23 12:50,31.8082,0.0154,38.1043,11.2206,1757.3971,1813.7723,0.1651,6.5354,186.9,7.2,27.3723,31.4456,0.2117,4.3848,5926.3628,0.2049,0.5103,4397.9902,74.0741,2.1255,2.1981,5820.7578,0.1703,0.6053,3012.271,78.7761
2022/7/23 12:52,31.8082,0.0154,38.1043,11.2206,1738.374,981.6574,0.1651,6.4724,186.9,7.2,27.3708,31.444,0.2018,4.2376,5906.3413,0.1593,0.5331,4397.9902,74.2188,2.3434,1.8566,5877.2896,0.1291,0.5562,3014.4302,78.7761
2022/7/23 12:54,31.8082,0.0154,38.1043,11.2206,1746.7584,1001.5591,0.1651,6.4084,186.9,7.2,27.3741,31.4431,0.1999,4.4084,5880.4312,0.2586,0.5162,4399.7568,74.7251,2.1549,2.0568,5822.7207,0.1515,0.6603,3015.3135,78.7037
2022/7/23 12:56,31.8082,0.0154,38.1043,11.2206,1678.704,1516.7494,0.165,6.5484,186.9,7.2,27.3747,31.4423,0.2136,4.216,5929.896,0.1468,0.4377,4398.9717,75.2315,1.9999,2.3002,5849.8091,0.1526,0.5978,3010.2102,78.7761
2022/7/23 12:58,31.8082,0.0154,38.1043,11.2206,1573.1506,1912.5298,0.165,6.6059,186.9,7.2,27.3722,31.4421,0.2038,4.4457,5965.2285,0.1687,0.5813,4398.5791,75.2315,2.1255,2.1981,5768.1519,0.177,0.5009,3013.4487,79.0654
2022/7/23 13:00,31.8082,0.0154,38.1043,11.2206,1622.9131,1017.7056,0.165,6.6764,186.9,7.2,27.3763,31.4422,0.2097,4.5556,5848.2393,0.1212,0.6575,4399.8545,75.4485,2.4396,1.6819,5747.7373,0.1546,0.5091,3013.9395,78.9207
2022/7/23 13:02,31.8082,0.0154,38.1043,11.2206,1631.4635,1020.3343,0.165,6.4898,186.9,7.2,27.3841,31.4402,0.2117,4.8304,5920.8667,0.1613,0.3709,4397.6953,75.5932,2.1216,2.0588,5814.4766,0.1487,0.7945,3010.0137,79.0654
2022/7/23 13:04,31.8082,0.0154,38.1043,11.2206,1724.6489,1802.5073,0.165,6.429,186.9,7.2,27.3867,31.4403,0.2058,4.5163,5805.4473,0.1428,0.8691,4398.5791,76.2443,1.9508,2.2982,5839.6016,0.1817,0.8145,3010.9951,79.0654
2022/7/23 13:06,31.8082,0.0154,38.1043,11.2206,1728.1416,1099.1899,0.165,6.4399,186.9,7.2,27.3912,31.4403,0.2077,4.3122,5949.5254,0.142,0.4086,4395.5361,76.0272,2.1805,1.9233,5798.7729,0.1923,0.7741,3018.2578,79.21
2022/7/23 13:08,31.8082,0.0154,38.1043,11.2206,1722.027,1641.041,0.165,6.6547,186.9,7.2,27.3982,31.4403,0.2136,4.112,5945.9927,0.1691,0.5707,4396.7139,76.3165,1.9744,2.1981,5838.8169,0.1291,0.7239,3015.019,79.2824
2022/7/23 13:10,31.8082,0.0154,38.1043,11.2206,1782.828,1675.5873,0.165,6.7415,186.9,7.2,27.4048,31.4403,0.2038,4.1689,5883.1787,0.1362,0.4997,4395.2422,76.9676,2.2884,1.8507,5819.188,0.1369,0.9402,3008.6394,79.4995
2022/7/23 13:12,31.8082,0.0154,38.1043,11.2206,1582.0815,2321.4529,0.165,6.6461,186.9,7.2,27.4069,31.4404,0.1999,4.2376,5917.7261,0.1154,0.619,4398.5791,77.1122,2.2021,1.9547,5847.4536,0.1719,1.1427,3014.9209,79.4995
2022/7/23 13:14,31.8082,0.0154,38.1043,11.2206,1560.3629,1658.6896,0.165,6.4952,186.9,7.2,27.4097,31.441,0.2136,4.8638,5825.4688,0.1428,0.6379,4400.6396,77.3293,2.4631,1.7506,5875.3271,0.2053,1.2904,3015.9023,79.5718
2022/7/23 13:16,31.8082,0.0154,38.1043,11.2206,1218.4839,1621.8901,0.1663,6.4898,186.9,7.2,27.4099,31.4422,0.2117,4.3495,5922.0444,0.1727,0.5256,4397.1064,77.4016,2.2236,1.9547,5836.4614,0.1876,1.1443,3010.4062,79.8611
2022/7/23 13:18,31.8082,0.0154,38.1043,11.2206,1636.0588,2200.9163,0.1663,6.7188,186.9,7.2,27.413,31.4444,0.2018,4.2729,5898.4893,0.1707,0.5495,4399.6582,77.3293,2.0234,2.2649,5785.4258,0.1554,1.5813,3015.1169,80.1505
2022/7/23 13:20,31.8082,0.0154,38.1043,11.2206,1613.0326,2502.0698,0.1663,6.8262,186.9,7.2,27.4166,31.4446,0.2077,4.7892,5905.5557,0.1903,0.577,4396.6162,77.4739,1.8958,2.5004,5851.772,0.1515,1.5373,3015.9023,80.2952
2022/7/23 13:22,31.8082,0.0154,38.1043,11.2206,1630.0118,1668.0771,0.1663,6.8544,186.9,7.2,27.4201,31.4431,0.1999,4.5791,5934.6069,0.153,0.5649,4398.6768,77.4739,2.469,1.7879,5827.8247,0.1809,1.3634,3017.7671,80.7292
2022/7/23 13:24,31.8082,0.0154,38.1043,11.2206,1705.658,1656.4365,0.1663,6.7112,186.9,7.2,27.4236,31.4413,0.1999,4.4417,5929.5034,0.1574,0.7341,4397.499,77.4739,2.2256,1.994,5827.4316,0.199,1.416,3016.0005,80.5845
2022/7/23 13:26,31.8082,0.0154,38.1043,11.2206,1642.4473,2253.4863,0.1663,6.6797,186.9,7.2,27.427,31.4405,0.2058,4.4476,5908.6963,0.1436,0.8789,4396.2236,77.4739,1.9783,2.3022,5785.4258,0.146,1.3861,3012.9578,80.9462
2022/7/23 13:28,31.8082,0.0154,38.1043,11.2206,1673.9208,1496.0967,0.1663,6.7839,186.9,7.2,27.4299,31.4421,0.2077,5.0993,5895.3486,0.1817,0.6434,4397.3027,77.4739,2.0745,2.1981,5750.0928,0.1636,1.16,3012.3694,81.0909
2022/7/23 13:30,31.8082,0.0154,38.1043,11.2206,1616.6947,1628.2737,0.1663,6.9683,186.9,7.2,27.4332,31.4431,0.2136,4.8991,5865.1201,0.1703,0.9641,4395.3398,77.4739,2.1903,2.0902,5792.4922,0.1664,1.2405,3012.7617,81.6696
2022/7/23 13:32,31.8082,0.0154,38.1043,11.2206,1533.6505,1673.3342,0.1663,7.1039,186.9,7.2,27.4337,31.4426,0.1999,4.5791,5891.0303,0.091,0.8083,4396.3213,77.4739,2.1451,2.1981,5785.8179,0.1444,1.2283,3013.8413,81.9589
